ITI,bidding,budget,budget_liquid,budget_magnitude,budget_payout,budget_value,completed,computer_bid,correct,date,error,error_timeout,finish,fixation,fractal_offer,juice,left,monkey_bid,ordered,paid,percent_correct,primary_side,results,reward,reward_chance,reward_liquid,reward_magnitude,reward_payout,reward_value,rewarded,right,second_budget_value,second_reward_chance,second_reward_magnitude,second_reward_value,starting_bid,subtask,target_box_shift,target_box_size,task_failure,time,trial_end,trial_no,trial_start,type,unrewarded,water
4,4,1,1.2,1.2,1.2,NaN,46,0.715678067126622,42,2019-15-04,4,2,10:37:21.583,0.416666666666667,0.833333333333333,14.35,0,0.562437642778491,ordered,0,91.304347826087,NaN,lose,0,1,0,1.05,1.5,3,19,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,10:37:12.118,1,46,1,BDM,23,46.2174975687455
3.75,4,1,1.2,1.2,1.2,NaN,47,0.83896959733,43,2019-15-04,4,2,10:37:36.265,0.3,1.15,14.35,0,0.134999562298068,ordered,0,91.4893617021277,NaN,lose,0,1,0,0.7,1.5,2,19,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,10:37:26.667,1,47,1,BDM,24,47.4174975687455
3.21666666666667,4,NaN,0,1.2,1.2,NaN,48,0.433260561007948,43,2019-15-04,5,8.68333333333333,10:37:53.099,0.583333333333333,0.866666666666667,14.35,0,NaN,ordered,NaN,89.5833333333333,NaN,fail_monkey_bidding_activity,NaN,1,0,0.35,1.5,1,19,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,1,10:37:40.817,1,48,1,BDM,24,47.4174975687455
2,4,NaN,0,1.2,1.2,NaN,49,0.433260561007948,43,2019-15-04,6,8.68333333333333,10:38:09.054,0.7,1.08333333333333,14.35,0,NaN,ordered,NaN,87.7551020408163,NaN,fail_monkey_bidding_activity,NaN,1,0,0.35,1.5,1,19,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,1,10:37:56.434,1,49,1,BDM,24,47.4174975687455
3.31666666666667,4,1,1.2,1.2,1.2,NaN,50,0.433260561007948,44,2019-15-04,6,2,10:38:23.134,0.6,0.5,14.35,0,0.393362546961733,ordered,0,88,NaN,lose,0,1,0,0.35,1.5,1,19,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,10:38:13.665,1,50,1,BDM,25,48.6174975687455
4,4,1,1.2,1.2,1.2,NaN,51,0.470624715606541,45,2019-15-04,6,2,10:38:38.298,0.466666666666667,1.2,14.35,0,0.359703900887077,ordered,0,88.2352941176471,NaN,lose,0,1,0,1.05,1.5,3,19,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,10:38:28.467,1,51,1,BDM,26,49.8174975687456
3.5,4,1,1.2,1.2,1.2,NaN,52,0.560713411044556,46,2019-15-04,6,2,10:38:52.815,0.383333333333333,1.06666666666667,14.35,0,0.403620261825897,ordered,0,88.4615384615385,NaN,lose,0,1,0,1.05,1.5,3,19,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,10:38:43.134,1,52,1,BDM,27,51.0174975687456
3.36666666666667,4,0.730908456469002,0.877090147762803,1.2,1.2,NaN,53,0.269091543530998,47,2019-15-04,6,2,10:39:07.693,0.7,1.41666666666667,14.7,0,0.43554222457466,ordered,1,88.6792452830189,NaN,win_paid,1,1,0.35,0.35,1.5,1,20,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,10:38:57.532,1,53,1,BDM,27,51.8945877165084
2.41666666666667,4,NaN,0,1.2,1.2,NaN,54,0.749018467641946,47,2019-15-04,7,10.8166666666667,10:39:23.337,0.566666666666667,0.566666666666667,14.7,0,NaN,ordered,NaN,87.037037037037,NaN,fail_monkey_holding_joystick_still,NaN,1,0,0.7,1.5,2,20,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,1,10:39:11.486,1,54,1,BDM,27,51.8945877165084
3.08333333333333,4,1,1.2,1.2,1.2,NaN,55,0.749018467641946,48,2019-15-04,7,2,10:39:38.048,0.616666666666667,1.5,14.7,0,0.312851986364423,ordered,0,87.2727272727273,NaN,lose,0,1,0,0.7,1.5,2,20,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,10:39:27.833,1,55,1,BDM,28,53.0945877165084
3.56666666666667,4,1,1.2,1.2,1.2,NaN,56,0.503887773460489,49,2019-15-04,7,2,10:39:52.131,0.383333333333333,0.5,14.7,0,0.416096304109697,ordered,0,87.5,NaN,lose,0,1,0,1.05,1.5,3,20,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,10:39:43.016,1,56,1,BDM,29,54.2945877165084
3.11666666666667,4,1,1.2,1.2,1.2,NaN,57,0.64680966627278,50,2019-15-04,7,2,10:40:06.678,0.5,1.5,14.7,0,0.239895101115362,ordered,0,87.719298245614,NaN,lose,0,1,0,0.7,1.5,2,20,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,10:39:56.650,1,57,1,BDM,30,55.4945877165084
2.76666666666667,4,0.692254417969059,0.830705301562871,1.2,1.2,NaN,58,0.307745582030941,51,2019-15-04,7,2,10:40:20.352,0.35,0.933333333333333,15.05,0,0.394077706815818,ordered,1,87.9310344827586,NaN,win_paid,1,1,0.35,0.35,1.5,1,21,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,10:40:10.815,1,58,1,BDM,30,56.3252930180712
2.63333333333333,4,0.861275363921855,1.03353043670623,1.2,1.2,NaN,59,0.138724636078145,52,2019-15-04,7,2,10:40:34.020,0.3,0.766666666666667,15.4,0,0.534950310695299,ordered,1,88.135593220339,NaN,win_paid,1,1,0.35,0.35,1.5,1,22,0,NaN,NaN,NaN,NaN,1,BDM,NaN,NaN,0,10:40:24.584,1,59,1,BDM,30,57.3588234547775
2.66666666666667,4,1,1.2,1.2,1.2,NaN,60,0.475572933797563,53,2019-15-04,7,2,10:40:47.949,0.3,1.35,15.4,0,0.458895178631472,ordered,0,88.3333333333333,NaN,lose,0,1,0,1.05,1.5,3,22,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,10:40:38.050,1,60,1,BDM,31,58.5588234547775
2.6,4,1,1.2,1.2,1.2,NaN,61,0.362459280818746,54,2019-15-04,7,2,10:41:02.231,0.7,1.5,15.4,0,0.275006848512405,ordered,0,88.5245901639344,NaN,lose,0,1,0,0.7,1.5,2,22,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,10:40:51.933,1,61,1,BDM,32,59.7588234547775
3.95,4,1,1.2,1.2,1.2,NaN,62,0.788113428398547,55,2019-15-04,7,2,10:41:17.164,0.333333333333333,1.16666666666667,15.4,0,0.371029076108413,ordered,0,88.7096774193548,NaN,lose,0,1,0,1.05,1.5,3,22,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,10:41:07.600,1,62,1,BDM,33,60.9588234547775
3.15,4,1,1.2,1.2,1.2,NaN,63,0.78029582084411,56,2019-15-04,7,2,10:41:31.597,0.55,1.03333333333333,15.4,0,0.239580199959918,ordered,0,88.8888888888889,NaN,lose,0,1,0,0.35,1.5,1,22,0,NaN,NaN,NaN,NaN,0,BDM,NaN,NaN,0,10:41:21.966,1,63,1,BDM,34,62.1588234547775
