y_adjust,monkey_bid,win,remaining_budget,reward,computer_bid,offer_value,budget_liquid,monkey_final_bid,task_failure,reward_liquid
-56,0.609386232573938,0,1,0,0.956296783771376,3,1.2,0.609386232573938,NaN,-0.15
-88,0.707136407568238,1,0.462417002780191,3,0.537582997219809,3,0.554900403336229,0.707136407568238,NaN,0.75
-496,0.832344024892576,1,0.81294878074321,2,0.18705121925679,2,0.975538536891851,0.832344024892576,NaN,0.45
-448,0.754020798016819,1,0.37924162133779,3,0.62075837866221,3,0.455089945605348,0.754020798016819,NaN,0.75
160,0.133173111216614,0,1,0,0.370915685886164,3,1.2,0.133173111216614,NaN,-0.15
-256.461046762758,0.944827586206897,NaN,NaN,NaN,NaN,1,NaN,NaN,no_fixation,NaN
-56,0.127969399826134,0,1,0,0.686878139682502,2,1.2,0.127969399826134,NaN,-0.15
288,0.636948488157691,0,1,0,0.696439039721705,3,1.2,0.636948488157691,NaN,-0.15
368,0.19355146324407,1,0.847804230336213,1,0.152195769663787,1,1.01736507640346,0.19355146324407,NaN,0.15
32,0.32610823759412,NaN,NaN,NaN,NaN,1,NaN,NaN,no_fixation,NaN
-224,0.440042420871687,0,1,0,0.984919478297708,3,1.2,0.440042420871687,NaN,-0.15
-160,0.304828063513801,0,1,0,0.584590564724761,1,1.2,0.304828063513801,NaN,-0.15
264,0.585757321607139,0,1,0,0.964035691977792,3,1.2,0.585757321607139,NaN,-0.15
