y_adjust,monkey_bid,win,remaining_budget,reward,computer_bid,offer_value,budget_liquid,monkey_final_bid,task_failure,reward_liquid
0,0.16541227402594,0,1,0,0.609237642627874,3,1.2,0.16541227402594,NaN,-0.15
-80,0.164385474891096,0,1,0,0.183044308919501,3,1.2,0.164385474891096,NaN,-0.15
0,0.0699512162058387,NaN,NaN,NaN,NaN,3,NaN,NaN,non_targeted_bidding,NaN
0,0.571826938730382,NaN,NaN,NaN,NaN,1,NaN,NaN,non_targeted_bidding,NaN
0,0.449049136276525,NaN,NaN,NaN,NaN,2,NaN,NaN,non_targeted_bidding,NaN
0,0.295772424570653,NaN,NaN,NaN,NaN,3,NaN,NaN,non_targeted_bidding,NaN
-80,0.392846637511454,0,1,0,0.881740971669788,3,1.2,0.392846637511454,NaN,-0.15
0,0.477826322905059,NaN,NaN,NaN,NaN,2,NaN,NaN,non_targeted_bidding,NaN
0,0.419994329903411,NaN,NaN,NaN,NaN,2,NaN,NaN,non_targeted_bidding,NaN
392,0.281178692064065,0,1,0,0.719272284108612,2,1.2,0.281178692064065,NaN,-0.15
392,0.478594377449135,1,0.864186230739352,2,0.135813769260648,2,1.03702347688722,0.478594377449135,NaN,0.45
-472,0.789138428788174,1,0.577112383567888,1,0.422887616432112,1,0.692534860281465,0.789138428788174,NaN,0.15
392,0.142358786914421,0,1,0,0.817895370621771,3,1.2,0.142358786914421,NaN,-0.15
-600,0.781950742624186,0,1,0,0.962258645717617,3,1.2,0.781950742624186,NaN,-0.15
56,0.190326340612567,0,1,0,0.792456737477675,1,1.2,0.190326340612567,NaN,-0.15
0,0.410892469540871,NaN,NaN,NaN,NaN,1,NaN,NaN,non_targeted_bidding,NaN
0,0.168525860875036,NaN,NaN,NaN,NaN,2,NaN,NaN,non_targeted_bidding,NaN
72,0.803133136586336,1,0.435493421136162,3,0.564506578863838,3,0.522592105363394,0.803133136586336,NaN,0.75
248,0.161193308511206,0,1,0,0.328008917730784,1,1.2,0.161193308511206,NaN,-0.15
0,0.921611898749994,NaN,NaN,NaN,NaN,2,NaN,NaN,non_targeted_bidding,NaN
-176,0.727414818795337,1,0.933043914152574,1,0.0669560858474264,1,1.11965269698309,0.727414818795337,NaN,0.15
0,0.244265859356354,NaN,NaN,NaN,NaN,1,NaN,NaN,non_targeted_bidding,NaN
0,0.92951067944176,1,0.227090084103627,1,0.772909915896373,1,0.272508100924353,0.92951067944176,NaN,0.15
608,0.17581975563055,NaN,NaN,NaN,NaN,2,NaN,NaN,non_targeted_bidding,NaN
0,0.494554108957299,NaN,NaN,NaN,NaN,1,NaN,NaN,non_targeted_bidding,NaN
-102.625107284002,0.340229885057471,0,1,0,0.647139828753246,2,1.2,0.340229885057471,NaN,-0.15
-424,0.741114665591222,1,0.934068388712421,3,0.065931611287579,3,1.12088206645491,0.741114665591222,NaN,0.75
208,0.521707233321767,0,1,0,0.66256276655026,3,1.2,0.521707233321767,NaN,-0.15
-312,0.736142637368533,1,0.406201376748824,2,0.593798623251176,2,0.487441652098589,0.736142637368533,NaN,0.45
-538.714050292777,0.763218390804598,0,1,0,0.826489496408724,3,1.2,0.763218390804598,NaN,-0.15
296,0.253267371136144,1,0.817519499279712,1,0.182480500720288,1,0.981023399135655,0.253267371136144,NaN,0.15
0,0.314689817322281,0,1,0,0.374292930702932,2,1.2,0.314689817322281,NaN,-0.15
