y_adjust,monkey_bid,remaining_budget,reward,computer_bid,offer_value,win,budget_liquid,reward_liquid,monkey_final_bid,task_failure
48,0.447183083932585,1,0,0.886938730771001,2,0,1.2,-0.15,0.447183083932585,NaN
-528,0.703720743280192,1,0,0.91432337153017,3,0,1.2,-0.15,0.703720743280192,NaN
363.514816084273,0.147126436781609,1,0,0.363195752810618,3,0,1.2,-0.15,0.147126436781609,NaN
-72,0.649020354143066,0.57708883245178,1,0.42291116754822,1,1,0.692506598942136,0.15,0.649020354143066,NaN
72,0.426620517533939,1,0,0.860305570205587,2,0,1.2,-0.15,0.426620517533939,NaN
234.11450943493,0.696551724137931,0.503023813738454,3,0.496976186261546,3,1,0.603628576486145,0.75,0.696551724137931,NaN
664,0.183143044987328,0.854374880447612,2,0.145625119552388,2,1,1.02524985653713,0.45,0.183143044987328,NaN
32,0.29260494089423,1,0,0.391192812296262,2,0,1.2,-0.15,0.29260494089423,NaN
479.194502987518,0.328735632183908,1,0,0.698248090949613,2,0,1.2,-0.15,0.328735632183908,NaN
248,0.0845072675375608,1,0,0.836552205134331,3,0,1.2,-0.15,0.0845072675375608,NaN
-80,0.374923732446614,1,0,0.385448280924642,2,0,1.2,-0.15,0.374923732446614,NaN
-624,0.781776533593669,0.285133162796057,2,0.714866837203943,2,1,0.342159795355268,0.45,0.781776533593669,NaN
0,0.845549378224225,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,non_targeted_bidding
-463.76588725918,0.595402298850575,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,unfinished_bidding
312.898770477355,0.632183908045977,0.80904792955298,3,0.19095207044702,3,1,0.970857515463576,0.75,0.632183908045977,NaN
-256,0.824073963525532,1,0,0.888733503077781,2,0,1.2,-0.15,0.824073963525532,NaN
528,0.288160858712481,0.773600066533567,1,0.226399933466433,1,1,0.92832007984028,0.15,0.288160858712481,NaN
0,0.899953687297243,0.178076043446028,1,0.821923956553972,1,1,0.213691252135234,0.15,0.899953687297243,NaN
-136,0.754026807213894,0.567689802073632,3,0.432310197926368,3,1,0.681227762488359,0.75,0.754026807213894,NaN
448,0.195684358194199,1,0,0.322797861117991,1,0,1.2,-0.15,0.195684358194199,NaN
-328,0.472694279682053,1,0,0.535343775326411,1,0,1.2,-0.15,0.472694279682053,NaN
-246.700259610759,0.954022988505747,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,unfinished_bidding
9.98764564523299,0.485057471264368,1,0,0.900774858399528,2,0,1.2,-0.15,0.485057471264368,NaN
272,0.259879361370606,1,0,0.37237193481742,3,0,1.2,-0.15,0.259879361370606,NaN
-80,0.472642853051286,0.796513777649081,3,0.203486222350919,3,1,0.955816533178897,0.75,0.472642853051286,NaN
104,0.559964599127708,0.68054798124418,2,0.31945201875582,2,1,0.816657577493016,0.45,0.559964599127708,NaN
0,0.256146891889389,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,non_targeted_bidding
-632,0.827758424777043,0.738160316561955,2,0.261839683438045,2,1,0.885792379874346,0.45,0.827758424777043,NaN
-224,0.576940623334544,1,0,0.82021304218766,1,0,1.2,-0.15,0.576940623334544,NaN
23.0318012891736,0.724137931034483,1,0,0.734841206300578,2,0,1.2,-0.15,0.724137931034483,NaN
200,0.37561169006516,1,0,0.967288355965564,3,0,1.2,-0.15,0.37561169006516,NaN
-288,0.607555206911856,1,0,0.764339648493207,2,0,1.2,-0.15,0.607555206911856,NaN
0,0.871315955513973,0.660796478181088,2,0.339203521818912,2,1,0.792955773817306,0.45,0.871315955513973,NaN
0,0.43751143730696,0.57323672807009,3,0.42676327192991,3,1,0.687884073684108,0.75,0.43751143730696,NaN
432,0.304868355637136,0.830863175640501,1,0.169136824359499,1,1,0.997035810768601,0.15,0.304868355637136,NaN
0,0.357983711438365,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,non_targeted_bidding
0,0.302630642031061,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,non_targeted_bidding
