y_adjust,monkey_bid,win,remaining_budget,reward,computer_bid,offer_value,budget_liquid,monkey_final_bid,task_failure,reward_liquid
-24,0.200635933147797,0,1,0,0.610963765964978,3,1.2,0.200635933147797,NaN,-0.15
80,0.37631238517502,1,0.991564271975451,3,0.00843572802454896,3,1.18987712637054,0.37631238517502,NaN,0.75
200,0.330785613021314,1,0.691251833151389,2,0.308748166848611,2,0.829502199781667,0.330785613021314,NaN,0.45
-136,0.388016139089662,1,0.625164936007978,1,0.374835063992022,1,0.750197923209574,0.388016139089662,NaN,0.15
-264,0.530629132351036,1,0.720549856803913,1,0.279450143196087,1,0.864659828164695,0.530629132351036,NaN,0.15
-534.781668986856,0.880459770114942,0,1,0,0.939361802976538,3,1.2,0.880459770114942,NaN,-0.15
-145.452735855373,0.760919540229885,1,0.521105814084156,2,0.478894185915844,2,0.625326976900987,0.760919540229885,NaN,0.45
260.675179534988,0.383908045977012,0,1,0,0.43927755944652,3,1.2,0.383908045977012,NaN,-0.15
192,0.140370842193097,1,0.862523476042296,3,0.137476523957704,3,1.03502817125075,0.140370842193097,NaN,0.75
409.602793112818,0.101149425287356,NaN,NaN,NaN,NaN,1,NaN,NaN,non_targeted_bidding,NaN
312,0.440179349734364,1,0.713775550878772,3,0.286224449121228,3,0.856530661054526,0.440179349734364,NaN,0.75
-312,0.411077264642569,NaN,NaN,NaN,NaN,1,NaN,NaN,non_targeted_bidding,NaN
402.227819834864,0.457471264367816,1,0.995122085716958,2,0.00487791428304224,2,1.19414650286035,0.457471264367816,NaN,0.45
-56,0.176211691714974,0,1,0,0.853249464709558,1,1.2,0.176211691714974,NaN,-0.15
-325.70821204841,0.825287356321839,1,0.953215240711409,1,0.0467847592885909,1,1.14385828885369,0.825287356321839,NaN,0.15
33.6492354632519,0.285057471264368,NaN,NaN,NaN,NaN,2,NaN,NaN,non_targeted_bidding,NaN
-504,0.77981962000757,0,1,0,0.943403251014119,2,1.2,0.77981962000757,NaN,-0.15
766.15278206007,0.0827586206896552,NaN,NaN,NaN,NaN,1,NaN,NaN,non_targeted_bidding,NaN
12.2885592167606,0.331034482758621,0,1,0,0.60729224126981,3,1.2,0.331034482758621,NaN,-0.15
-232,0.731437765559926,1,0.939205045006222,3,0.0607949549937783,3,1.12704605400747,0.731437765559926,NaN,0.75
556.273097147548,0,NaN,NaN,NaN,NaN,3,NaN,NaN,non_targeted_bidding,NaN
64,0.623792406622849,0,1,0,0.664709270679838,3,1.2,0.623792406622849,NaN,-0.15
-292.59764426372,0.622988505747126,NaN,NaN,NaN,NaN,3,NaN,NaN,non_targeted_bidding,NaN
128,0.55777268321732,0,1,0,0.647170357744209,2,1.2,0.55777268321732,NaN,-0.15
-341.493303911902,0.917241379310345,1,0.739065697827956,2,0.260934302172044,2,0.886878837393547,0.917241379310345,NaN,0.45
-199.640837391427,0.825287356321839,1,0.229023137337077,1,0.770976862662923,1,0.274827764804493,0.825287356321839,NaN,0.15
-200,0.496949958867795,1,0.575005775560162,3,0.424994224439838,3,0.690006930672194,0.496949958867795,NaN,0.75
-504,0.847301963909964,1,0.350260227427373,2,0.649739772572627,2,0.420312272912848,0.847301963909964,NaN,0.45
561.306393264825,0.128735632183908,0,1,0,0.244479474684865,2,1.2,0.128735632183908,NaN,-0.15
0,0.208530717898671,0,1,0,0.680851573988485,3,1.2,0.208530717898671,NaN,-0.15
0,0.325145113626621,1,0.881019593829014,2,0.118980406170986,2,1.05722351259482,0.325145113626621,NaN,0.45
0,0.365831162672785,0,1,0,0.406541649543736,1,1.2,0.365831162672785,NaN,-0.15
128,0.552544387247844,1,0.819686649648813,2,0.180313350351187,2,0.983623979578576,0.552544387247844,NaN,0.45
-152,0.358709496486079,NaN,NaN,NaN,NaN,3,NaN,NaN,non_targeted_bidding,NaN
-857.365567348735,1,NaN,NaN,NaN,NaN,1,NaN,NaN,non_targeted_bidding,NaN
-320,0.535726488974478,1,0.979036489456128,3,0.0209635105438716,3,1.17484378734735,0.535726488974478,NaN,0.75
-655.316395619303,0.880459770114942,1,0.968672767566833,1,0.0313272324331672,1,1.1624073210802,0.880459770114942,NaN,0.15
134.523408511534,0.825287356321839,1,0.719191339282643,2,0.280808660717357,2,0.863029607139172,0.825287356321839,NaN,0.45
653.648116257532,0.181609195402299,0,1,0,0.223261223391353,3,1.2,0.181609195402299,NaN,-0.15
-98.6148550912146,0.128735632183908,1,0.991927561950158,1,0.00807243804984235,1,1.19031307434019,0.128735632183908,NaN,0.15
-232,0.542828901702626,0,1,0,0.727218332510607,2,1.2,0.542828901702626,NaN,-0.15
701.493925903747,0.119540229885057,0,1,0,0.965428051365876,2,1.2,0.119540229885057,NaN,-0.15
-248,0.372465176263162,0,1,0,0.993757148174203,1,1.2,0.372465176263162,NaN,-0.15
-688,0.888020572260687,1,0.31039504186658,2,0.68960495813342,2,0.372474050239896,0.888020572260687,NaN,0.45
-384,0.876295659852705,NaN,NaN,NaN,NaN,3,NaN,NaN,non_targeted_bidding,NaN
