y_adjust,monkey_bid,win,remaining_budget,reward,computer_bid,offer_value,budget_liquid,monkey_final_bid,task_failure,reward_liquid
160,0.14547850411262,0,1,0,0.391192812296262,2,1.2,0.14547850411262,NaN,-0.15
552,0.245051152859216,0,1,0,0.698248090949613,2,1.2,0.245051152859216,NaN,-0.15
232,0.102898072135262,0,1,0,0.836552205134331,3,1.2,0.102898072135262,NaN,-0.15
-16,0.301360514055809,0,1,0,0.385448280924642,2,1.2,0.301360514055809,NaN,-0.15
-664,0.827753545087921,1,0.285133162796057,2,0.714866837203943,2,0.342159795355268,0.827753545087921,NaN,0.45
72,0.76279075753457,1,0.25052105289968,1,0.74947894710032,1,0.300625263479616,0.76279075753457,NaN,0.15
-400,0.522108175564161,NaN,NaN,NaN,NaN,2,NaN,NaN,no_fixation,NaN
344,0.596435368364776,1,0.80904792955298,3,0.19095207044702,3,0.970857515463576,0.596435368364776,NaN,0.75
-136,0.686142929042774,0,1,0,0.888733503077781,2,1.2,0.686142929042774,NaN,-0.15
596.699947079858,0.209195402298851,0,1,0,0.226399933466433,1,1.2,0.209195402298851,NaN,-0.15
16,0.881562882699542,1,0.178076043446028,1,0.821923956553972,1,0.213691252135234,0.881562882699542,NaN,0.15
-248,0.882762439397802,1,0.567689802073632,3,0.432310197926368,3,0.681227762488359,0.882762439397802,NaN,0.75
546.245391628953,0.0827586206896552,NaN,NaN,NaN,NaN,1,NaN,NaN,no_fixation,NaN
-416,0.57384370496941,1,0.464656224673589,1,0.535343775326411,1,0.557587469608306,0.57384370496941,NaN,0.15
-112,0.79919510389568,1,0.387366562923249,2,0.612633437076751,2,0.464839875507899,0.79919510389568,NaN,0.45
32,0.459755914534751,0,1,0,0.900774858399528,2,1.2,0.459755914534751,NaN,-0.15
288,0.241488556772904,0,1,0,0.37237193481742,3,1.2,0.241488556772904,NaN,-0.15
0,0.38068883006278,NaN,NaN,NaN,NaN,3,NaN,NaN,no_fixation,NaN
144,0.513987587633456,1,0.68054798124418,2,0.31945201875582,2,0.816657577493016,0.513987587633456,NaN,0.45
-607.152204056232,0.954022988505747,NaN,NaN,NaN,NaN,2,NaN,NaN,no_fixation,NaN
-560,0.744999804087388,1,0.738160316561955,2,0.261839683438045,2,0.885792379874346,0.744999804087388,NaN,0.45
-176,0.52176820954144,0,1,0,0.82021304218766,1,1.2,0.52176820954144,NaN,-0.15
8,0.741415863550774,1,0.265158793699422,2,0.734841206300578,2,0.318190552439307,0.741415863550774,NaN,0.45
256,0.311243873973206,0,1,0,0.967288355965564,3,1.2,0.311243873973206,NaN,-0.15
-160,0.460428770130247,0,1,0,0.764339648493207,2,1.2,0.460428770130247,NaN,-0.15
136,0.714994116433513,NaN,NaN,NaN,NaN,2,NaN,NaN,no_fixation,NaN
0,0.43751143730696,NaN,NaN,NaN,NaN,3,NaN,NaN,no_fixation,NaN
379.235469404309,0.36551724137931,NaN,NaN,NaN,NaN,1,NaN,NaN,no_fixation,NaN
168,0.164880263162503,0,1,0,0.37208943812992,1,1.2,0.164880263162503,NaN,-0.15
0,0.302630642031061,NaN,NaN,NaN,NaN,1,NaN,NaN,no_fixation,NaN
