y_adjust,monkey_bid,win,remaining_budget,reward,computer_bid,offer_value,budget_liquid,monkey_final_bid,task_failure,reward_liquid
-136,0.384062907991391,1,0.776697399273194,2,0.223302600726806,2,0.932036879127833,0.384062907991391,NaN,0.45
-128,0.869846747975025,1,0.985483353294546,1,0.0145166467054543,1,1.18258002395345,0.869846747975025,NaN,0.15
-56,0.301073125356848,0,1,0,0.972047765207137,1,1.2,0.301073125356848,NaN,-0.15
640,0.17806711338932,0,1,0,0.639558403784885,1,1.2,0.17806711338932,NaN,-0.15
-320,0.597966191140594,0,1,0,0.741029988087539,3,1.2,0.597966191140594,NaN,-0.15
112,0.456922052516934,NaN,NaN,NaN,NaN,2,NaN,NaN,no_fixation,NaN
264,0.264168134962486,1,0.79596752630351,2,0.20403247369649,2,0.955161031564212,0.264168134962486,NaN,0.45
328,0.348907720740481,1,0.669825654819528,1,0.330174345180471,1,0.803790785783434,0.348907720740481,NaN,0.15
-152,0.411152342385403,1,0.95509952832208,2,0.0449004716779196,2,1.1461194339865,0.411152342385403,NaN,0.45
-264,0.683640715209445,0,1,0,0.885425066800789,2,1.2,0.683640715209445,NaN,-0.15
-528,0.83780006176663,1,0.252684010030539,3,0.747315989969461,3,0.303220812036647,0.83780006176663,NaN,0.75
240,0.37294684003835,0,1,0,0.88073468098404,2,1.2,0.37294684003835,NaN,-0.15
-112,0.712147430337666,1,0.784596411662781,2,0.215403588337219,2,0.941515693995337,0.712147430337666,NaN,0.45
-440,0.89109284979833,1,0.756180743805279,1,0.243819256194722,1,0.907416892566334,0.89109284979833,NaN,0.15
-104,0.331621344613206,1,0.841520268757082,2,0.158479731242918,2,1.0098243225085,0.331621344613206,NaN,0.45
464,0.214480719682304,0,1,0,0.627030021421026,2,1.2,0.214480719682304,NaN,-0.15
-24,0.748977464463946,1,0.841908678797432,2,0.158091321202568,2,1.01029041455692,0.748977464463946,NaN,0.45
384,0.0810374312786924,0,1,0,0.756539307757534,2,1.2,0.0810374312786924,NaN,-0.15
176,0.262294371826198,0,1,0,0.419950060893124,1,1.2,0.262294371826198,NaN,-0.15
208,0.706398921697924,1,0.703479039910679,3,0.296520960089321,3,0.844174847892815,0.706398921697924,NaN,0.75
-320,0.582939146819492,1,0.686087648016049,1,0.313912351983951,1,0.823305177619258,0.582939146819492,NaN,0.15
0,0.929196947130282,1,0.493438491013521,3,0.506561508986479,3,0.592126189216226,0.929196947130282,NaN,0.75
-128.390816290177,1,NaN,NaN,NaN,NaN,1,NaN,NaN,no_fixation,NaN
-264,0.491473584049521,NaN,NaN,NaN,NaN,3,NaN,NaN,no_fixation,NaN
48.1763695691947,0.119540229885057,0,1,0,0.251740827389985,2,1.2,0.119540229885057,NaN,-0.15
200,0.177704643147964,NaN,NaN,NaN,NaN,1,NaN,NaN,no_fixation,NaN
220.613834936072,0.0551724137931034,0,1,0,0.332709363568131,2,1.2,0.0551724137931034,NaN,-0.15
128,0.702843120001632,1,0.324971499908887,3,0.675028500091113,3,0.389965799890664,0.702843120001632,NaN,0.75
-356.217893348737,0.432183908045977,1,0.75401774496373,1,0.24598225503627,1,0.904821293956476,0.432183908045977,NaN,0.15
-216,0.669864201246905,1,0.792758934182752,3,0.207241065817248,3,0.951310721019303,0.669864201246905,NaN,0.75
176,0.563513870500152,0,1,0,0.835140662467212,2,1.2,0.563513870500152,NaN,-0.15
